Year,Team,PTS,FGA,3PA,3P%,AST,TOV,3P_Rate,Pace,ORtg,Era
2006,ORL,94.9,75.2,9.7,0.376,18.2,15.1,0.12898936170212766,102.532,0.9255647017516484,2000s
2006,IND,93.9,76.5,18.7,0.349,19.9,15.3,0.24444444444444444,103.372,0.9083697713113803,2000s
2006,BKN,93.8,77.0,17.6,0.33,23.0,13.6,0.2285714285714286,102.348,0.9164810255207723,2000s
2006,New Orleans/Oklahoma City Hornets,92.8,78.4,10.8,0.339,18.5,13.4,0.1377551020408163,103.46000000000001,0.8969650106321283,2000s
2006,UTA,92.4,75.7,11.3,0.336,21.6,15.7,0.14927344782034346,104.644,0.8829937693513245,2000s
2006,MEM,92.2,74.7,19.2,0.374,19.3,13.8,0.2570281124497992,99.632,0.9254054922113377,2000s
2006,MIN,91.7,77.3,11.5,0.329,20.9,14.5,0.14877102199223805,101.964,0.8993370209093406,2000s
2006,HOU,90.1,76.2,17.2,0.332,19.3,14.5,0.22572178477690286,101.304,0.8894021953723446,2000s
2006,POR,88.8,76.4,12.7,0.349,18.2,14.7,0.16623036649214656,101.528,0.8746355685131194,2000s
2007,PHX,110.2,83.6,24.0,0.399,25.9,14.5,0.28708133971291866,107.91199999999999,1.0212024612647344,2000s
2007,GSW,106.5,86.0,24.0,0.356,23.8,16.0,0.27906976744186046,113.352,0.9395511327546051,2000s
2007,DEN,105.4,83.0,17.6,0.336,23.4,16.5,0.21204819277108436,112.656,0.9355915352932822,2000s
2007,WAS,104.3,83.2,19.7,0.348,20.2,13.8,0.23677884615384615,110.024,0.9479749872755034,2000s
2007,LAL,103.3,81.3,21.0,0.353,22.6,15.5,0.25830258302583026,108.724,0.9501122107354402,2000s
2007,MEM,101.6,78.6,16.6,0.367,20.5,16.4,0.2111959287531807,107.936,0.9412985472872812,2000s
2007,UTA,101.5,78.9,12.9,0.335,24.7,15.6,0.16349809885931557,107.7,0.9424326833797586,2000s
2007,SAC,101.3,79.7,18.5,0.35,20.3,14.6,0.23212045169385193,107.588,0.9415548202401756,2000s
2007,DAL,100.0,78.6,17.1,0.381,19.9,13.9,0.21755725190839698,103.456,0.9665944942777606,2000s
2007,MIL,99.7,81.9,18.0,0.356,21.6,15.1,0.21978021978021978,107.29599999999999,0.9292051893826425,2000s
2007,TOR,99.5,79.8,17.9,0.363,22.2,13.5,0.22431077694235588,103.948,0.9572093739177282,2000s
2007,OKC,99.1,80.8,17.7,0.362,20.7,15.5,0.21905940594059406,106.55199999999999,0.9300623169907651,2000s
2007,CHI,98.8,81.3,15.1,0.388,22.3,16.0,0.1857318573185732,108.476,0.9108005457428371,2000s
2007,SAS,98.5,77.2,19.0,0.381,22.1,13.9,0.24611398963730569,101.70400000000001,0.9684968142845906,2000s
2007,BKN,97.6,77.8,20.4,0.363,23.9,14.8,0.2622107969151671,104.172,0.9369120301040587,2000s
2007,NYK,97.5,77.5,16.7,0.346,18.7,17.1,0.21548387096774194,107.44800000000001,0.9074156801429528,2000s
2007,HOU,97.0,79.6,23.1,0.372,20.8,14.2,0.2902010050251257,104.008,0.9326205676486424,2000s
2007,CHA,96.9,81.0,15.6,0.357,22.4,14.9,0.1925925925925926,107.34,0.902738960313024,2000s
2007,CLE,96.8,81.2,17.1,0.352,20.8,14.4,0.21059113300492613,107.04,0.9043348281016441,2000s
2007,MIN,96.1,79.3,13.3,0.353,22.5,15.6,0.1677175283732661,105.064,0.9146805756491282,2000s
2007,DET,96.0,79.1,15.9,0.344,21.6,12.2,0.20101137800252847,101.948,0.9416565307803979,2000s
2007,BOS,95.8,78.7,15.6,0.367,19.9,16.5,0.1982210927573062,106.904,0.896131108284068,2000s
2007,LAC,95.6,77.0,11.0,0.348,21.5,15.1,0.14285714285714285,104.15599999999999,0.9178539882483967,2000s
2007,IND,95.6,80.0,16.9,0.346,20.5,16.3,0.21125,107.696,0.8876838508393997,2000s
2007,New Orleans/Oklahoma City Hornets,95.5,81.4,15.3,0.362,18.7,14.5,0.18796068796068796,106.328,0.8981641712436987,2000s
2007,PHI,94.9,78.1,10.0,0.345,20.4,15.3,0.12804097311139565,104.83999999999999,0.9051888592140406,2000s
2007,ORL,94.8,74.3,11.7,0.356,18.6,17.0,0.15746971736204576,104.148,0.9102431155663094,2000s
2007,MIA,94.6,76.7,18.8,0.343,20.5,14.6,0.24511082138200782,102.124,0.926324859974149,2000s
2007,POR,94.1,78.0,15.0,0.346,18.5,15.1,0.19230769230769232,103.88,0.9058529072006161,2000s
2007,ATL,93.7,77.7,12.7,0.329,19.2,15.9,0.16344916344916344,105.436,0.8886907697560605,2000s
2008,GSW,111.0,90.3,26.6,0.348,22.4,13.2,0.29457364341085274,114.456,0.9698049905640596,2000s
2008,DEN,110.7,85.8,19.6,0.355,24.7,14.7,0.22843822843822847,114.008,0.9709844923163288,2000s
2008,PHX,110.1,82.7,21.5,0.393,26.7,14.4,0.25997581620314386,107.70400000000001,1.0222461561316198,2000s
2008,LAL,108.6,83.1,21.4,0.378,24.4,14.1,0.2575210589651023,109.38799999999999,0.992796284784437,2000s
2008,UTA,106.2,80.4,13.4,0.372,26.4,14.6,0.16666666666666666,107.32,0.9895639209839733,2000s
2008,ORL,104.5,78.6,25.3,0.386,20.8,14.3,0.32188295165394404,105.17599999999999,0.9935726781775311,2000s
2008,IND,104.0,85.3,24.6,0.374,22.7,15.1,0.28839390386869873,111.356,0.933941592729624,2000s
2008,SAC,102.5,80.0,16.7,0.373,19.1,16.1,0.20875,108.28800000000001,0.9465499408983451,2000s
2008,NOP,100.9,82.9,19.8,0.389,21.8,11.9,0.2388419782870929,103.95200000000001,0.9706402955210096,2000s
2008,MEM,100.7,82.2,21.7,0.349,19.2,15.3,0.26399026763990263,108.764,0.9258578206024053,2000s
2008,BOS,100.5,76.7,19.1,0.381,22.4,15.2,0.2490221642764016,103.56,0.97045191193511,2000s
2008,DAL,100.4,79.5,17.1,0.352,21.0,12.6,0.21509433962264152,103.232,0.97256664600124,2000s
2008,TOR,100.2,82.0,17.8,0.392,23.8,11.7,0.21707317073170732,102.58800000000001,0.9767224236752836,2000s
2008,WAS,98.8,81.6,19.7,0.356,19.6,13.2,0.24142156862745098,105.492,0.9365639100595305,2000s
2008,ATL,98.2,79.9,13.1,0.356,22.0,14.9,0.16395494367959948,106.76800000000001,0.9197512363254907,2000s
2008,DET,97.5,79.9,16.2,0.366,22.3,11.7,0.2027534418022528,102.16000000000001,0.9543852779953014,2000s
2008,OKC,97.5,85.8,11.5,0.333,21.3,16.0,0.13403263403263405,111.832,0.8718434795049718,2000s
2008,CHI,97.3,83.7,15.9,0.363,22.1,14.6,0.18996415770609318,109.16799999999999,0.8912868239777224,2000s
2008,CHA,97.1,79.9,17.6,0.367,21.3,14.7,0.2202753441802253,105.95200000000001,0.9164527333131983,2000s
2008,MIL,97.0,82.3,16.0,0.344,21.5,14.8,0.19441069258809235,107.704,0.9006165044937978,2000s
2008,NYK,96.9,82.4,17.7,0.337,18.7,14.5,0.21480582524271843,108.12,0.8962264150943396,2000s
2008,HOU,96.7,81.7,20.8,0.342,21.4,13.7,0.25458996328029376,105.30000000000001,0.9183285849952516,2000s
2008,PHI,96.6,81.1,11.6,0.317,20.4,14.3,0.14303329223181258,106.88399999999999,0.9037835410351409,2000s
2008,CLE,96.4,81.7,18.8,0.358,20.0,14.0,0.23011015911872706,106.744,0.903095255939444,2000s
2008,BKN,95.8,78.7,17.4,0.348,23.5,15.0,0.22109275730622616,105.712,0.9062358105040108,2000s
2008,MIN,95.6,83.1,15.4,0.35,19.9,14.5,0.18531889290012035,106.66399999999999,0.8962724068101703,2000s
2008,POR,95.4,79.8,17.4,0.377,21.1,12.9,0.21804511278195488,102.60000000000001,0.9298245614035088,2000s
2008,SAS,95.4,78.3,19.6,0.369,21.0,12.6,0.25031928480204346,100.404,0.9501613481534601,2000s
2008,LAC,93.8,78.6,13.2,0.324,21.1,14.4,0.16793893129770993,104.70400000000001,0.8958588019559901,2000s
2008,MIA,91.4,77.3,16.7,0.358,20.0,14.7,0.21604139715394566,102.208,0.8942548528490921,2000s
2009,PHX,109.4,81.6,17.6,0.383,23.2,15.7,0.21568627450980396,109.39999999999999,1.0000000000000002,2000s
2009,GSW,108.6,86.0,18.0,0.373,20.9,14.6,0.20930232558139536,113.448,0.957266765390311,2000s
2009,LAL,106.9,85.1,18.5,0.361,23.3,13.5,0.2173913043478261,109.82,0.9734110362411219,2000s
2009,NYK,105.2,86.5,27.9,0.36,21.2,14.3,0.3225433526011561,111.008,0.9476794465263766,2000s
2009,IND,105.1,86.3,21.0,0.378,21.6,14.5,0.24333719582850522,110.92,0.9475297511720158,2000s
2009,DEN,104.3,79.4,18.0,0.371,22.2,15.3,0.22670025188916876,108.032,0.9654546800947867,2000s
2009,UTA,103.6,80.8,13.7,0.349,24.7,14.8,0.16955445544554454,108.228,0.9572384225893484,2000s
2009,CHI,102.2,83.5,15.8,0.381,21.1,14.5,0.18922155688622755,109.0,0.9376146788990826,2000s
2009,DAL,101.7,82.6,19.9,0.35,21.7,12.7,0.24092009685230023,105.244,0.9663258713085782,2000s
2009,ORL,101.0,78.2,26.2,0.381,19.4,13.9,0.3350383631713555,104.2,0.9692898272552782,2000s
2009,BOS,100.9,77.2,16.5,0.397,22.7,15.6,0.2137305699481865,103.932,0.9708270792441211,2000s
2009,SAC,100.6,81.5,19.4,0.368,19.7,15.4,0.2380368098159509,108.208,0.9296909655478338,2000s
2009,CLE,100.3,78.7,20.4,0.393,20.3,12.7,0.2592121982210927,102.18,0.9816010961049128,2000s
2009,POR,99.4,79.2,19.0,0.383,20.3,12.9,0.2398989898989899,102.748,0.9674154241445089,2000s
2009,MIL,99.3,82.4,17.2,0.363,22.0,14.1,0.2087378640776699,107.588,0.922965386474328,2000s
2009,TOR,99.0,81.4,15.7,0.372,22.4,13.4,0.19287469287469286,104.78800000000001,0.9447646677100431,2000s
2009,HOU,98.4,79.6,20.2,0.375,20.3,14.1,0.2537688442211055,103.90799999999999,0.9469915694652964,2000s
2009,MIA,98.3,81.0,19.9,0.357,20.4,12.5,0.245679012345679,103.532,0.9494648997411428,2000s
2009,ATL,98.1,78.7,19.9,0.366,20.2,12.8,0.25285895806861497,102.676,0.9554326230082979,2000s
2009,BKN,98.1,79.7,21.2,0.376,20.0,13.1,0.2659974905897114,103.404,0.9487060461877683,2000s
2009,MIN,97.8,82.5,18.8,0.353,20.4,14.2,0.22787878787878788,107.21600000000001,0.9121772869720937,2000s
2009,PHI,97.4,79.7,13.1,0.318,20.1,14.1,0.164366373902133,105.67999999999999,0.9216502649507949,2000s
2009,OKC,97.0,81.9,11.6,0.346,20.3,16.2,0.14163614163614163,109.188,0.8883760120159724,2000s
2009,SAS,97.0,79.7,19.8,0.386,21.2,11.7,0.24843161856963614,100.2,0.968063872255489,2000s
2009,WAS,96.1,81.2,14.6,0.33,20.0,14.0,0.17980295566502463,105.672,0.909417821182527,2000s
2009,NOP,95.8,77.6,18.6,0.364,19.6,12.5,0.23969072164948457,99.95599999999999,0.9584217055504423,2000s
2009,LAC,95.1,81.7,18.5,0.354,21.0,14.9,0.22643818849449204,106.456,0.893326820470429,2000s
2009,DET,94.2,80.0,13.2,0.349,20.6,11.9,0.16499999999999998,101.80000000000001,0.9253438113948919,2000s
2009,MEM,93.9,77.0,13.5,0.36,17.4,15.3,0.17532467532467533,103.432,0.9078428339392065,2000s
2009,CHA,93.6,76.8,16.3,0.366,21.2,15.6,0.21223958333333334,102.96,0.9090909090909091,2000s
2010,PHX,110.2,82.8,21.6,0.412,23.3,14.8,0.26086956521739135,108.952,1.0114545855055437,2010s
2010,GSW,108.8,86.5,20.6,0.375,22.4,14.7,0.23815028901734106,112.376,0.9681782587029258,2010s
2010,DEN,106.5,81.4,18.5,0.359,21.0,13.9,0.22727272727272727,108.76400000000001,0.9791842889191276,2010s
2010,UTA,104.2,80.2,14.7,0.364,26.7,15.2,0.18329177057356608,107.36800000000001,0.9704940019372624,2010s
2010,TOR,104.1,80.9,17.0,0.371,22.0,13.4,0.21013597033374534,105.65200000000002,0.9853102638852078,2010s
2010,ORL,102.8,78.0,27.3,0.375,19.7,14.1,0.35000000000000003,103.75999999999999,0.9907478797224365,2010s
2010,MEM,102.5,83.8,12.4,0.337,18.8,15.2,0.1479713603818616,110.836,0.9247897794940272,2010s
2010,HOU,102.4,84.4,22.4,0.351,21.8,14.5,0.2654028436018957,109.768,0.932876612491801,2010s
2010,CLE,102.1,77.9,19.3,0.381,22.4,13.9,0.24775353016688062,103.50400000000002,0.9864353068480443,2010s
2010,NYK,102.1,83.9,26.2,0.346,21.6,14.0,0.31227651966626935,107.36000000000001,0.9510059612518628,2010s
2010,DAL,102.0,82.4,18.3,0.372,23.4,12.9,0.22208737864077668,105.33200000000001,0.9683666881859263,2010s
2010,LAL,101.7,83.8,19.0,0.341,21.1,13.4,0.22673031026252985,107.848,0.9429938431867072,2010s
2010,ATL,101.7,82.9,17.7,0.36,21.8,12.0,0.21351025331724968,105.152,0.9671713329275715,2010s
2010,OKC,101.5,80.8,15.0,0.34,20.0,15.0,0.18564356435643564,107.67999999999999,0.9426077265973255,2010s
2010,SAS,101.4,81.2,18.9,0.358,22.3,13.6,0.23275862068965514,105.36,0.9624145785876994,2010s
2010,IND,100.8,83.2,23.1,0.348,21.1,15.0,0.2776442307692308,109.024,0.9245670678015849,2010s
2010,NOP,100.2,83.4,19.2,0.363,22.3,13.5,0.23021582733812948,105.83200000000001,0.9467835815254365,2010s
2010,SAC,100.0,84.1,16.9,0.349,20.5,15.0,0.20095124851367419,109.66,0.9119095385737735,2010s
2010,BOS,99.2,76.8,17.5,0.348,23.5,14.9,0.22786458333333334,102.92,0.963855421686747,2010s
2010,MIN,98.2,84.4,14.4,0.341,19.8,16.3,0.17061611374407581,111.04,0.8843659942363112,2010s
2010,POR,98.1,78.7,16.9,0.354,20.4,12.3,0.2147395171537484,101.912,0.9625951801554281,2010s
2010,MIL,97.7,85.3,22.1,0.356,21.2,13.2,0.2590855803048066,107.476,0.9090401578026722,2010s
2010,PHI,97.7,81.8,16.8,0.343,21.0,14.5,0.20537897310513448,105.97999999999999,0.9218720513304398,2010s
2010,CHI,97.5,83.2,13.0,0.33,20.8,14.3,0.15625,108.016,0.9026440527329284,2010s
2010,MIA,96.5,79.5,17.4,0.346,18.9,13.2,0.21886792452830187,103.04,0.93652950310559,2010s
2010,WAS,96.2,81.7,14.9,0.353,19.0,14.9,0.18237454100367198,106.76400000000001,0.9010527893297365,2010s
2010,LAC,95.7,80.5,17.8,0.332,22.1,15.7,0.22111801242236026,106.232,0.9008584983809023,2010s
2010,CHA,95.3,76.9,16.2,0.346,20.2,15.7,0.21066319895968788,104.30400000000002,0.9136754103390089,2010s
2010,DET,94.0,80.5,14.5,0.314,19.4,13.4,0.18012422360248448,104.63600000000001,0.8983523835008983,2010s
2010,BKN,92.4,79.9,14.5,0.318,18.8,14.4,0.18147684605757194,105.12400000000001,0.8789619877478025,2010s
2011,DEN,107.5,80.6,20.8,0.388,22.1,14.1,0.2580645161290323,107.72399999999999,0.9979206119342023,2010s
2011,NYK,106.5,83.7,25.4,0.368,21.4,13.7,0.3034647550776583,108.62,0.9804824157613699,2010s
2011,HOU,105.9,85.1,22.5,0.367,23.8,13.5,0.26439482961222094,109.776,0.9646917358985572,2010s
2011,PHX,105.0,83.5,22.6,0.377,23.7,14.3,0.27065868263473053,108.184,0.9705686608001184,2010s
2011,OKC,104.8,80.6,17.1,0.347,20.4,14.1,0.2121588089330025,107.59199999999998,0.9740501152502046,2010s
2011,SAS,103.7,80.8,21.1,0.397,22.4,13.4,0.26113861386138615,104.848,0.9890508164199604,2010s
2011,GSW,103.4,85.9,21.3,0.392,22.5,14.6,0.2479627473806752,109.608,0.9433617984088752,2010s
2011,MIA,102.1,76.8,18.0,0.37,20.0,13.9,0.234375,102.976,0.9914931634555624,2010s
2011,LAL,101.5,82.4,18.1,0.352,22.0,13.1,0.2196601941747573,106.104,0.9566086104199654,2010s
2011,MIN,101.1,85.5,19.1,0.376,20.1,17.0,0.22339181286549709,113.104,0.8938675908898005,2010s
2011,DAL,100.2,78.8,21.6,0.365,23.8,14.0,0.2741116751269036,102.744,0.9752394300397104,2010s
2011,MEM,99.9,82.9,11.3,0.334,20.6,14.0,0.13630880579010857,107.548,0.928887566481943,2010s
2011,IND,99.8,82.8,20.2,0.354,19.6,15.4,0.24396135265700483,109.11200000000001,0.9146564997433828,2010s
2011,UTA,99.4,80.4,15.3,0.346,23.4,14.3,0.19029850746268656,105.744,0.9400060523528522,2010s
2011,SAC,99.4,85.1,15.6,0.335,20.4,16.1,0.18331374853113985,111.84799999999998,0.8887061011372579,2010s
2011,ORL,99.2,78.2,25.6,0.366,20.0,14.9,0.3273657289002558,104.364,0.9505193361695604,2010s
2011,TOR,99.1,82.4,13.3,0.316,21.9,14.7,0.16140776699029125,107.70400000000001,0.9201143875807768,2010s
2011,PHI,99.0,82.6,15.2,0.355,22.7,13.0,0.18401937046004843,105.544,0.9379974228757675,2010s
2011,LAC,98.6,80.4,18.5,0.338,22.1,16.4,0.23009950248756217,108.548,0.9083539079485573,2010s
2011,CHI,98.6,80.3,17.3,0.361,22.3,14.2,0.21544209215442095,105.28,0.9365501519756838,2010s
2011,WAS,97.3,84.0,14.4,0.332,19.4,15.3,0.17142857142857143,110.036,0.88425606165255,2010s
2011,DET,97.0,81.1,15.3,0.376,21.1,13.0,0.18865598027127006,104.044,0.9322978739763946,2010s
2011,BOS,96.5,75.8,13.6,0.365,23.4,14.6,0.17941952506596306,100.564,0.9595879241080307,2010s
2011,POR,96.3,80.5,18.3,0.345,21.2,13.0,0.22732919254658385,103.356,0.9317311041448972,2010s
2011,CLE,95.5,81.1,18.2,0.342,21.0,14.2,0.22441430332922319,106.432,0.897286530366807,2010s
2011,ATL,95.0,78.4,17.4,0.352,22.0,13.6,0.22193877551020405,101.284,0.9379566367836972,2010s
2011,NOP,94.9,78.2,15.0,0.36,20.6,13.0,0.1918158567774936,101.364,0.9362298251844836,2010s
2011,BKN,94.2,81.0,16.3,0.343,21.0,14.0,0.2012345679012346,105.076,0.8964939662720317,2010s
2011,CHA,93.3,77.6,14.7,0.327,21.1,14.5,0.18943298969072164,102.836,0.9072698276868023,2010s
2011,MIL,91.9,79.8,17.2,0.342,18.8,13.5,0.21553884711779447,103.37599999999999,0.8889877727905898,2010s
2012,DEN,104.1,81.9,19.9,0.332,24.0,15.4,0.24297924297924295,109.04800000000002,0.9546254860245028,2010s
2012,SAS,103.7,82.8,21.3,0.393,23.2,13.6,0.25724637681159424,105.904,0.9791886991992749,2010s
2012,OKC,103.1,79.2,20.0,0.358,18.5,16.3,0.25252525252525254,107.116,0.9625079353224542,2010s
2012,UTA,99.7,83.8,12.8,0.323,21.8,14.2,0.15274463007159905,109.132,0.9135725543378661,2010s
2012,MIL,99.0,85.6,19.2,0.345,23.5,14.1,0.22429906542056074,109.11599999999999,0.9072913229957111,2010s
2012,SAC,98.8,86.5,19.7,0.316,19.3,14.4,0.2277456647398844,111.108,0.8892248982971522,2010s
2012,MIA,98.5,79.0,15.6,0.359,20.0,15.2,0.19746835443037974,104.848,0.9394552113535786,2010s
2012,PHX,98.4,82.5,19.6,0.343,22.5,14.1,0.2375757575757576,105.928,0.928932860055887,2010s
2012,HOU,98.1,84.0,20.2,0.359,21.3,14.5,0.24047619047619045,107.168,0.9153851896088383,2010s
2012,MIN,97.9,82.3,21.6,0.332,19.5,15.2,0.2624544349939247,108.588,0.9015729178178069,2010s
2012,GSW,97.8,82.5,20.5,0.388,22.3,13.9,0.24848484848484848,104.628,0.9347402225025806,2010s
2012,NYK,97.8,80.8,23.3,0.336,20.1,16.0,0.2883663366336634,107.712,0.9079768270944741,2010s
2012,IND,97.7,81.4,16.1,0.368,18.6,14.0,0.1977886977886978,106.884,0.914075072040717,2010s
2012,LAC,97.5,81.3,21.8,0.357,21.0,13.3,0.2681426814268143,104.85199999999999,0.9298821195589976,2010s
2012,LAL,97.3,80.6,16.8,0.326,22.5,15.1,0.20843672456575685,106.30399999999999,0.9152995183624324,2010s
2012,POR,97.2,82.1,20.9,0.346,20.4,14.2,0.2545676004872107,105.804,0.9186798230690711,2010s
2012,ATL,96.6,81.0,20.2,0.37,22.4,14.0,0.2493827160493827,104.24,0.9267075978511128,2010s
2012,CHI,96.3,82.8,16.9,0.375,23.1,14.0,0.2041062801932367,106.084,0.9077712001809886,2010s
2012,DAL,95.8,82.0,22.2,0.339,20.9,14.0,0.2707317073170732,104.888,0.9133551979254061,2010s
2012,MEM,95.0,82.2,12.9,0.326,19.5,14.5,0.15693430656934307,106.732,0.8900798261065098,2010s
2012,ORL,94.2,78.2,27.0,0.375,20.0,14.9,0.3452685421994885,103.132,0.913392545475701,2010s
2012,WAS,93.6,83.0,16.3,0.32,19.1,15.3,0.1963855421686747,107.53999999999999,0.8703738143946439,2010s
2012,PHI,93.6,83.6,14.6,0.362,22.0,11.2,0.17464114832535885,102.80799999999999,0.9104349856042332,2010s
2012,BKN,93.1,80.6,22.4,0.342,19.9,15.1,0.27791563275434245,105.24799999999999,0.8845773791425966,2010s
2012,CLE,93.0,81.2,19.3,0.346,19.8,15.4,0.2376847290640394,107.55600000000001,0.8646658484882292,2010s
2012,BOS,91.8,77.1,15.0,0.367,23.6,14.8,0.19455252918287938,100.612,0.9124160139943546,2010s
2012,DET,90.9,79.3,13.9,0.346,18.7,15.7,0.17528373266078184,104.724,0.8679958748710898,2010s
2012,TOR,90.7,78.1,16.3,0.34,20.9,15.2,0.20870678617157493,102.716,0.8830172514506017,2010s
2012,NOP,89.6,77.3,11.8,0.333,20.7,15.5,0.15265200517464425,102.128,0.8773304088986369,2010s
2012,CHA,87.0,80.2,13.5,0.295,20.1,14.5,0.16832917705735662,104.468,0.8327909024773136,2010s
2013,DEN,106.1,85.2,18.5,0.343,24.4,15.3,0.21713615023474178,112.028,0.9470846574070767,2010s
2013,HOU,106.0,82.7,28.9,0.366,23.2,16.4,0.3494558645707376,110.32,0.9608411892675852,2010s
2013,OKC,105.7,79.3,19.4,0.377,21.4,15.3,0.244640605296343,106.392,0.9934957515602677,2010s
2013,SAS,103.0,81.4,21.5,0.376,25.1,14.7,0.2641277641277641,105.34,0.9777862160622746,2010s
2013,MIA,102.9,77.4,22.1,0.396,23.0,13.9,0.2855297157622739,101.42000000000002,1.014592782488661,2010s
2013,LAL,102.2,81.0,24.6,0.355,22.2,15.0,0.3037037037037037,108.276,0.943884147918283,2010s
2013,GSW,101.2,83.4,19.9,0.403,22.5,15.1,0.2386091127098321,107.872,0.9381489172352417,2010s
2013,LAC,101.1,80.6,21.4,0.358,23.9,14.6,0.2655086848635236,105.32,0.9599316369160653,2010s
2013,DAL,101.1,84.0,19.9,0.372,23.2,14.0,0.2369047619047619,106.976,0.945071791803769,2010s
2013,SAC,100.2,84.2,20.5,0.363,20.8,14.6,0.24346793349168644,108.832,0.9206850926198178,2010s
2013,NYK,100.0,81.6,28.9,0.376,19.3,12.0,0.3541666666666667,102.884,0.9719684304653785,2010s
2013,MIL,98.9,87.8,20.4,0.36,22.9,14.1,0.23234624145785876,111.008,0.8909267800518882,2010s
2013,UTA,98.0,81.8,16.9,0.366,22.7,14.8,0.20660146699266502,106.72,0.9182908545727136,2010s
2013,ATL,98.0,81.0,23.2,0.371,24.5,14.9,0.28641975308641976,104.56800000000001,0.9371891974600259,2010s
2013,POR,97.5,81.9,23.2,0.353,21.8,14.7,0.28327228327228327,105.62,0.9231206210944897,2010s
2013,TOR,97.2,81.5,20.3,0.343,21.5,13.7,0.249079754601227,105.012,0.9256085018854988,2010s
2013,BKN,96.9,79.8,21.5,0.357,20.3,14.7,0.2694235588972431,105.016,0.9227165384322389,2010s
2013,BOS,96.5,79.7,17.2,0.358,22.8,14.6,0.21580928481806774,103.53999999999999,0.932006953834267,2010s
2013,CLE,96.5,84.2,19.3,0.346,20.7,14.0,0.2292161520190024,108.012,0.8934192497129948,2010s
2013,MIN,95.7,81.7,18.0,0.305,22.4,14.8,0.22031823745410037,107.456,0.8905970815961882,2010s
2013,PHX,95.2,84.4,17.7,0.33,22.6,15.6,0.2097156398104265,108.668,0.8760628703942283,2010s
2013,DET,94.9,81.0,17.6,0.356,21.2,15.1,0.21728395061728398,106.13199999999999,0.8941695247427733,2010s
2013,IND,94.7,80.6,19.7,0.347,20.3,15.1,0.24441687344913152,106.08399999999999,0.8926888126390409,2010s
2013,NOP,94.1,80.4,18.0,0.363,21.0,14.5,0.22388059701492535,103.7,0.9074252651880423,2010s
2013,ORL,94.1,84.2,18.7,0.329,22.8,14.5,0.22209026128266032,106.004,0.8877023508546846,2010s
2013,MEM,93.4,81.5,13.5,0.345,20.9,14.0,0.1656441717791411,104.872,0.8906095049202838,2010s
2013,CHA,93.4,81.1,17.1,0.335,19.4,14.1,0.2108508014796548,106.24399999999999,0.8791084673016831,2010s
2013,PHI,93.2,84.1,17.5,0.36,22.8,13.0,0.2080856123662307,104.49199999999999,0.8919343107606325,2010s
2013,CHI,93.2,81.7,15.4,0.353,23.0,14.3,0.18849449204406366,105.328,0.8848549293635121,2010s
2013,WAS,93.2,81.6,18.2,0.365,21.6,15.1,0.22303921568627452,106.07199999999999,0.8786484651934536,2010s
2014,LAC,107.9,82.5,24.0,0.352,24.6,13.9,0.2909090909090909,109.20400000000001,0.9880590454562104,2010s
2014,HOU,107.7,80.5,26.6,0.358,21.4,16.1,0.3304347826086957,110.28399999999999,0.9765695839831708,2010s
2014,MIN,106.9,87.5,21.4,0.341,23.9,13.9,0.24457142857142855,113.76400000000001,0.9396645687563728,2010s
2014,POR,106.7,87.0,25.3,0.372,23.2,13.7,0.2908045977011494,111.04,0.960914985590778,2010s
2014,OKC,106.2,82.7,22.4,0.361,21.9,15.3,0.27085852478839173,109.0,0.9743119266055046,2010s
2014,SAS,105.4,83.5,21.4,0.397,25.2,14.4,0.2562874251497006,106.7,0.9878163074039363,2010s
2014,PHX,105.2,83.5,25.1,0.372,19.1,15.3,0.3005988023952096,109.536,0.9604148407829389,2010s
2014,DAL,104.8,83.6,22.9,0.384,23.6,13.5,0.27392344497607657,106.384,0.9851105429387877,2010s
2014,DEN,104.4,85.9,23.9,0.358,22.4,15.9,0.27823050058207216,113.37200000000001,0.9208622940408566,2010s
2014,GSW,104.3,85.4,24.8,0.38,23.3,15.2,0.2903981264637002,109.88400000000001,0.9491827745622655,2010s
2014,LAL,103.0,85.1,24.8,0.381,24.5,15.1,0.29142185663924797,110.05599999999998,0.935887184705968,2010s
2014,MIA,102.2,76.5,22.3,0.364,22.5,14.8,0.29150326797385623,101.42,1.007690790771051,2010s
2014,TOR,101.3,81.9,23.4,0.372,21.2,14.1,0.2857142857142857,107.044,0.9463398228765741,2010s
2014,ATL,101.0,81.6,25.8,0.363,24.9,15.3,0.31617647058823534,106.448,0.9488200811663912,2010s
2014,DET,101.0,86.9,19.3,0.321,20.9,14.5,0.22209436133486765,112.708,0.8961209497107571,2010s
2014,WAS,100.7,84.4,20.8,0.38,23.3,14.7,0.24644549763033174,108.296,0.9298589052227229,2010s
2014,SAC,100.5,82.5,18.0,0.333,18.9,15.2,0.21818181818181817,109.712,0.9160347090564387,2010s
2014,NOP,99.7,82.5,15.9,0.373,21.3,13.8,0.19272727272727272,106.684,0.9345356379588318,2010s
2014,PHI,99.5,87.2,22.5,0.312,21.8,16.9,0.2580275229357798,114.39600000000002,0.8697856568411482,2010s
2014,NYK,98.6,82.2,24.9,0.372,20.0,13.0,0.30291970802919704,104.176,0.9464751958224542,2010s
2014,BKN,98.5,77.9,23.4,0.369,20.9,14.5,0.300385109114249,103.13600000000001,0.9550496431895749,2010s
